Real,K-AGRUED,LSTM,GRUED,SVR,ARIMA
927,852.896,840.432,836.704,807.948,746.566
699,874.342,895.855,841.416,884.32,899.21
549,661.345,672.343,668.214,713.085,728.273
842,620.465,585.83,656.469,599.087,527.657
738,818.943,827.005,799.907,821.874,810.22
754,742.361,736.909,742.245,742.635,710.959
595,714.869,726.997,711.873,754.843,764.885
727,625.603,606.833,653.547,632.326,592.328
876,763.909,744.575,766.295,733.798,669.645
704,835.809,850.322,811.265,847.848,849.775
831,734.578,716.846,741.717,715.629,659.5
789,822.225,822.823,805.635,813.694,785.861
859,807.123,795.785,798.308,781.299,729
781,841.474,845.583,820.085,835.019,813.496
689,758.137,762.482,751.067,774.852,763.293
559,654.295,661.27,665.283,702.777,711.63
823,621.584,588.76,658.84,601.312,532.732
848,829.933,822.361,815.365,807.028,761.297
841,847.301,842.932,828.261,826.208,786.111
995,880.268,859.447,862.593,820.674,740.505
881,967.99,974.823,924.682,936.591,915.798
796,860.915,863.773,836.212,851.166,827.174
832,804.325,794.03,795.462,785.084,737.222
822,829.491,823.795,813.904,812.978,772.966
899,840.876,826.088,827.298,804.958,743.62
886,896.559,890.98,868.944,864.283,819.563
872,882.999,877.068,857.767,854.116,809.944
803,854.893,854.005,832.286,843.098,813.098
917,830.093,810.205,820.742,788.976,718.305
1014,941.639,923.581,911.095,877.155,802.145
983,1006.08,1000.59,959.638,949.423,903.161
928,969.348,965.764,927.741,926.357,886.073
949,933.265,921.528,900.951,884.73,826.698
1154,1000.18,969.609,964.266,900.355,794.976
990,1106.39,1111.38,1040.85,1047.36,1034.21
1004,1000.61,992.097,959.347,913.589,866.158
972,1002.69,998.966,959.713,923.609,887.718
973,979.406,973.498,940.382,903.272,859.678
932,969.769,968.47,930.605,904.693,871.724
730,888.704,904.488,855.024,877.698,886.176
698,725.776,725.657,724.645,736.298,717.367
1049,788.589,750.167,793.3,713.459,602.827
953,1029.62,1034.11,981.291,958.147,938.967
974,964.848,959.388,928.27,894.587,847.089
936,970.767,971.288,931.379,909.582,876.418
883,929.169,931.772,894.929,884.041,855.682
784,864.299,871.884,837.879,847.308,832.848
868,809.094,798.193,798.956,776.33,723.615
962,897.095,885.658,873.064,837.396,775.64
885,948.528,954.233,910.651,904.327,881.296
984,915.277,903.605,888.636,850.338,786.365
1046,1004.78,996.82,963.913,920.696,862.413
956,1027.14,1034.07,978.577,963.635,942.961
981,967.573,963.668,930.461,902.151,853.646
1033,998.957,992.407,958.403,920.179,864.279
944,1014.48,1021.88,967.263,956.638,935.437
945,949.244,947.951,913.805,894.92,852.553
948,950.613,949.156,915.022,896.017,853.016
906,942.226,945.294,906.193,898.532,866.571
1135,967.755,943.516,938.03,868.472,770.332
852,1062.54,1088.73,1003.89,1027.62,1055.99
673,810.797,826.773,789.887,829.022,835.856
705,680.281,672.757,692.127,693.228,666.527
882,749.092,727.353,754.961,717.543,650.059
828,872.085,875.589,846.327,851.827,824.964
790,821.02,822.183,804.485,811.367,784.138
819,798.764,792.585,789.113,782.452,741.701
813,819.542,817.099,804.756,804.585,769.713
678,781.015,791.231,767.39,800,797.686
569,649.158,654.892,661.201,695.665,702.362
863,639.735,604.402,673.463,611.404,534.975
905,875.826,868.411,853.612,838.085,786.848
797,880.726,888.546,851.478,869.791,853.261
690,770.921,777.177,760.731,787.382,778.272
778,709.956,695.314,720.555,703.817,658.321
693,756.667,760.058,750.296,772.37,759.069
769,709.738,695.966,720.125,705.648,662.137
870,793.652,777.888,789.281,764.998,705.509
683,824.686,838.543,801.715,843.1,846.444
866,725.862,700.773,738.866,696.928,627.082
821,855.83,854.862,833.72,839.798,807.171
693,789.05,795.662,775.299,804.822,796.049
1020,771.641,731.609,783.263,703.879,595.5
736,949.664,972.485,902.594,954.666,974.847
642,710.068,711.847,713.386,737.275,727.693
691,649.883,637.13,672.711,662.466,629.98
650,677.034,672.967,689.97,700.926,683.149
757,672.213,653.291,693.913,668.009,618.874
1150,852.734,804.81,852.573,752.629,617.016
1267,1173.5,1153.09,1109.18,1045.33,964.369
920,1163.55,1187.3,1087.87,1121.34,1161.69
852,903.113,900.706,872.154,878.919,844.014
992,886.034,862.238,867.707,826.123,742.798
1035,1002.47,988.112,959.413,932.522,866.513
975,1018.83,1014.18,969.074,963.792,922.56
862,954.113,958.625,914.725,903.708,888.237
1033,911.935,890.205,888.502,827.957,745.994
1157,1069.74,1050.27,1023.39,943.374,868.588
1020,1121.4,1125.14,1063.26,1022.21,1015.7
1129,1053.17,1036.43,1008.23,936.63,865.83
1221,1152.56,1135.4,1096.55,1007.21,942.58
919,1137.89,1157.81,1075.04,1063.8,1102.02
850,908.561,912.111,876.733,870.568,846.614
1049,905.772,883.059,884.438,822.662,735.492
1121,1071.4,1059.87,1022.97,959.801,898.73
784,1037.38,1065.67,981.649,1007.1,1049.71
874,810.739,799.165,800.535,776.138,721.849
1105,937.56,912.3,912.558,841.311,744.909
983,1075.82,1084.05,1021.32,999.521,987.934
686,914.285,941.868,873.606,918.863,950.397
821,721.002,704.205,728.797,704.479,650.52
1074,888.606,861.276,872.381,804.194,706.095
1016,1062.02,1065.41,1010.34,982.329,953.941
1080,1036.42,1028.38,991.388,943.872,884.629
872,1030.03,1048.73,977.549,987.663,996.711
731,841.439,853.995,816.988,842.536,839.155
846,761.224,746.67,761.343,737.807,683.164
893,861.749,855.277,841.642,823.878,775.095
857,888.528,890.725,860.818,858.704,827.598
654,810.161,828.718,788.317,832.409,845.147
727,671.449,659.815,686.632,679.148,645.182
866,762.409,744.986,763.852,734.553,674.014
590,800.637,826.378,777.436,839.61,869.588
695,614.346,598.655,642.435,629.872,598.032
819,725.471,708.783,733.398,709.734,656.698
859,831.328,824.576,816.378,804.544,758.569
954,885.716,873.818,863.892,834.84,771.819
764,910.044,927.348,873.052,905.404,908.661
783,769.333,763.49,764.71,762.372,726.405
817,792.411,785.156,784.366,776.932,734.993
908,841.317,828.63,827.154,803.007,743.366
784,879.891,889.549,850.12,871.982,859.582
972,831.501,808.299,823.619,777.429,696.133
732,914.658,935.96,874.915,919.459,933.089
982,793.421,762.997,795.761,736.657,645.139
1137,1023.06,1004.42,981.792,926.94,840.95
758,1038.81,1073.01,977.799,1035.63,1083.78
694,741.129,741.75,738.885,756.391,739.368
776,711.977,697.239,722.56,705.882,660.08
943,817.032,794.257,811.601,770.074,692.639
737,893.303,909.069,858.06,898.181,901.773
729,733.029,726.942,735.586,738.932,708.939
892,767.443,743.97,771.786,732.337,660.191
862,885.52,882.304,859.011,859.283,820.069
1201,947.173,906.487,926.126,836.038,706.064
947,1128.16,1146.07,1059.28,1079.15,1094.96
832,919.206,923.712,883.426,900.483,878.649
886,844.892,831.479,829.78,812.01,754.234
820,869.701,868.208,844.625,853.65,821.544
753,802.079,800.017,789.547,802.032,774.575
776,755.84,744.335,756.884,748.758,705.13
760,769.495,761.579,766.043,766.649,729.71
814,770.458,755.247,770.468,753.579,700.375
892,831.584,813.574,820.831,795.966,730.739
1123,949.122,915.431,923.454,856.502,746.71
1079,1113.44,1107.09,1058.3,998.112,966.696
663,978.934,1011.73,927.784,971.825,1032.42
787,696.646,680.641,707.418,688.685,638.576
675,764.478,772.042,753.298,776.388,771.229
659,673.606,671.718,682.346,697.067,680.794
563,637.121,643.244,648.894,685.622,691.78
839,632.921,601.709,662.647,617.501,546.12
757,824.477,829.693,804.872,814.481,798.215
1090,844.263,808.007,838.566,756.071,643.408
882,1040.55,1056.22,987.832,986.438,995.968
602,818.175,843.685,791.887,846.167,876.954
544,587.912,589.93,610.961,643.708,650.187
538,542.718,539.303,576.768,601.829,605.561
861,618.896,582.499,654.213,597.153,519.895
900,876.108,870.261,853.22,832.712,785.171
811,883.412,890.569,854.468,861.081,843.326
940,847.392,832.385,832.863,796.861,730.597
487,832.264,876.066,797.427,890.39,961.928
747,552.592,522.171,598.189,558.591,507.557
741,747.665,745.503,744.652,749.785,723.594
684,728.62,731.444,726.798,745.318,732.536
737,697.605,688.671,706.499,702.442,669.354
766,745.731,739.788,744.853,742.308,708.405
703,752.32,755.88,746.244,764.179,749.967
803,728.363,714.718,734.064,716.478,668.925
743,790.681,794.262,778.16,792.168,773.362
914,786.809,766.403,785.268,746.736,676.289
757,878.905,893.17,847.985,875.081,872.626
571,711.626,726.89,707.718,757.323,774.277
760,616.213,591.94,648.19,615.192,565.612
830,778.414,767.865,774.179,759.518,711.822
884,845.92,837.769,829.108,812.926,762.339
882,886.695,884.624,860.725,853.695,813.103
764,855.53,864.88,829.934,852.288,840.587
832,781.439,770.53,776.939,762.278,713.839
759,815.639,819.544,798.788,814.486,794.58
807,771.024,761.695,767.728,758.177,714.807
574,749.801,768.992,737.655,795.199,816.929
807,629.1,599.586,662.585,614.051,551.278
575,749.76,768.422,737.827,795.009,815.914
760,617.853,592.95,651.654,614.025,562.538
900,794.324,774.79,791.543,758.153,690.233
1047,938.726,919.755,910.508,866.007,784.4
885,1007.11,1019.46,956.591,973.919,965.522
844,876.261,875.372,850.726,854.461,819.991
1238,943.18,898.102,925.053,822.842,682.065
1148,1202.9,1205.33,1131.64,1102.28,1080.8
875,1074.93,1096.55,1011.88,1043.94,1063.61
797,856.284,857.736,832.796,846.249,820.073
829,804.052,793.583,795.28,785.382,737.594
870,838.879,827.42,824.093,810.183,756.813
1021,908.01,885.478,885.68,841.788,757.381
963,1006.61,1005.19,959.224,955.024,916.908
771,915.647,927.082,877.268,912.106,908.068
636,734.925,739.529,732.119,763.385,757.734
787,668.653,644.966,694.128,655.66,596.327
901,813.259,792.346,807.583,775.36,704.777
994,924.036,905.042,896.549,864.081,789.36
757,934.45,948.089,891.07,934.003,937.958
763,755.086,744.067,756.128,750.408,708.471
581,722.851,736.927,715.61,758.772,772.748
652,600.401,589.838,626.254,631.651,607.064
1180,786.425,730.028,799.22,680.946,531.384
770,1074.18,1104.47,1014.34,1036.04,1098.82
753,770.674,768.944,762.457,764.612,737.497
646,730.605,738.016,725.407,752.714,750.008
773,679.477,663.285,693.75,676.247,628.738
562,724.805,742.892,716.252,767.394,788.972
571,564.905,560.28,595.06,616.09,612.09
499,553.521,556.946,582.124,622.114,636.991
466,491.919,491.464,533.982,571.157,589.818
590,499.087,483.059,547.273,547.902,534.138
648,604.687,594.996,630.121,634.783,614.405
579,631.513,634.842,646.174,676.736,679.013
692,607.124,591.755,634.906,626.228,594.236
667,687.139,686.401,693.819,708.914,694.152
614,654.452,656.229,665.912,690.328,686.066
630,617.715,612.057,639.316,650.966,637.602
615,626.029,623.537,644.739,662.57,654.445
563,601.455,602.46,623.164,651.213,654.767
749,608.607,585.4,640.371,612.518,565.53
724,744.678,744.349,741.497,751.337,729.606
851,756.906,740.996,758.432,732.505,675.662
952,880.198,868.341,859.305,827.773,765.038
1150,1006.08,985.164,969.463,901.753,809.54
838,1069.24,1098.09,1009.19,1037.33,1073.47
840,841.788,839.509,823.253,818.556,781.179
919,862.936,852.89,844.119,820.173,763.249
1014,946.798,935.82,915.115,878.974,813.121
1005,1014.92,1014.6,969.604,947.559,905.062
799,956.737,976.038,912.565,941.535,948.163
741,786.229,788.872,774.944,789.33,769.465
968,797.899,771.102,797.479,744.738,659.59
938,963.839,965.072,924.768,915.78,878.398
830,914.301,922.989,879.734,894.031,876.848
838,833.848,829.628,817.352,812.958,772.965
634,788.868,805.753,771.031,819.048,831.152
639,632.523,626.07,653.845,660.73,644.933
701,651.702,639.442,672.246,664.305,633.205
726,705.444,697.203,713.867,712.42,681.16
777,737.382,726.598,741.06,731.755,690.437
819,787.246,777.7,781.2,771.427,726.164
723,795.595,800.078,781.766,803.931,788.795
793,738.629,725.305,743.424,728.694,682.035
828,801.447,792.039,792.75,783.371,737.201
798,820.851,818.017,805.677,810.447,776.96
836,807.021,796.824,797.636,786.872,738.711
962,867.723,848.771,851.277,816.292,742.363
802,923.359,933.593,885.098,912.103,902.351
1151,888.42,846.287,878.679,789.305,661.786
915,1086.64,1103.34,1022.81,1046.12,1055.33
666,853.566,871.306,823.212,876.292,889.297
587,641.946,641.542,660.312,680.702,675.612
706,611.731,592.12,646.859,617.856,575.836
518,655.162,665.095,665.694,711.741,727.25
629,541.541,524.079,591.562,563.267,535.397
623,622.21,614.162,649.46,649.671,630.229
742,647.288,626.687,676.114,644.467,594.254
944,788.882,758.632,792.829,738.864,650.23
945,944.027,933.367,909.01,896.268,841.526
905,942.673,940.473,907.206,883.761,850.709
923,917.07,910.121,887.199,857.428,811.483
902,925.226,922.302,892.796,870.295,833.547
801,884.034,889.727,854.628,856.562,840.832
644,767.398,779.615,753.911,786.562,791.597
764,675.836,660.326,690.382,674.95,629.271
768,769.482,765.929,762.427,760.751,729.325
866,796.933,784.108,789.247,763.808,708.63
694,829.258,843.615,805.398,833.989,838.542
966,764.303,733.887,770.01,710.578,620.702
744,916.737,936.015,878.386,904.751,917.802
792,759.247,751.626,756.075,747.028,707.361
877,817.533,806.581,806.014,782.154,728.439
632,821.46,843.939,796.015,843.844,866.3
635,633.11,629.072,650.9,664.849,651.654
744,662.516,647.851,679.871,666.862,626.789
716,739.521,739.594,736.773,747.417,727.053
616,692.675,699.63,695.133,726.648,727.625
787,658.351,637.139,679.72,652.2,599.809
680,763.41,771.799,753.242,779.607,774.489
597,659.659,664.35,669.177,699.552,701.038
806,648.285,622.887,673.745,637.306,578.627
1023,863.427,839.533,850.153,794.126,706.086
596,919.914,961.427,873.757,951.341,1014.31
766,637.137,615.366,663.309,635.66,586.834
589,723.533,738.333,717.653,764.218,778.321
741,625.348,605.145,653.24,629.776,586.538
716,735.616,734.675,734.564,745.161,723.826
747,723.854,716.86,727.632,725.966,693.556
846,772.48,758.983,770.549,749.62,696.303
777,831.627,836.112,811.966,824.969,804.08
774,777.446,774.289,770.177,772.498,741.055
747,768.227,767.279,761.624,770.143,744.816
740,745.406,741.935,743.983,749.255,721.701
771,747.587,740.061,747.631,743.719,707.269
745,764.969,763.378,759.28,767.585,741.655
667,725.174,728.267,724.547,747.311,737.044
994,746.531,708.114,761.302,686.384,584.989
812,950.918,966.518,907.964,935.441,934.117
794,808.375,805.698,795.519,798.874,765.823
803,796.557,790.736,787.163,784.811,746.394
648,764.625,775.075,753.663,791.66,793.06
550,620.288,623.487,639.916,670.06,676.377
765,600.199,572.191,639.814,593.539,538.289
700,747.76,748.08,744.463,761.452,743.204
590,669.822,673.926,679.604,710.027,710.693
540,573.337,571.28,605.751,623.217,625.837
589,548.397,536.868,591.225,584.049,570.815
505,563.59,564.737,596.783,621.602,632.133
567,517.294,505.036,567.767,556.329,546.01
867,637.455,600.273,675.759,603.571,521.275
774,843.96,845.809,822.18,839.47,816.265
780,773.548,764.662,769.784,766.409,726.136
693,756.294,756.425,751.503,770.835,752.707
539,650.397,656.974,663.637,701.393,710.189
728,581.535,555.735,627.265,579.471,527.958
945,778.605,747.467,785.021,728.496,638.887
747,895.577,905.771,860.311,897.621,893.665
908,783.749,757.578,786.655,742.847,663.866
957,919.806,904.325,891.196,868.818,803.656
845,936.581,941.354,899.517,891.768,876.409
802,841.185,841.021,820.409,816.211,788.83
763,798.214,798.212,784.463,786.634,761.713
838,786.651,775.572,779.585,759.437,709.825
838,844.387,840.768,824.831,812.613,775.501
673,802.994,816.103,783.475,813.01,817.301
794,705.517,690.012,714.802,695.548,645.714
861,815.803,806.125,803.651,782.433,732.541
786,848.439,853.107,825.363,830.454,811.068
1001,844.326,820.077,833.654,777.169,691.251
877,975.69,984.803,932.84,928.575,916.574
830,871.233,873.621,845.739,843.045,815.923
538,762.103,789.037,744.175,809.706,847.034
906,630.146,589.249,665.463,597.153,508.645
608,837.335,865.27,807.473,864.938,899.146
715,634.673,620.003,657.126,647.054,611.776
791,735.795,725.166,738.333,725.917,682.991
724,777.792,782.231,766.777,782.306,766.839
818,749.23,736.839,750.32,732.598,684.104
622,772.868,790.471,757.324,802.595,816.938
686,637.401,626.788,657.929,656.174,629.612
810,717.399,701.389,725.916,703.947,652.834
862,826.267,818.919,812.297,797.113,749.969
722,831.13,843.476,808.416,835.912,832.671
622,697.821,704.424,699.955,730.888,730.908
553,603.479,605.723,624.821,654.93,661.468
730,595.671,572.815,630.484,602.862,559.844
746,734.59,729.4,735.596,736.765,706.493
1057,824.598,790.011,822.734,748.92,642.868
1060,1059.67,1058.04,1008.96,977.472,931.967
740,981.693,1012.29,930.543,979.933,1014.98
713,733.518,732.254,733.154,744.074,722.735
900,759.213,736.05,764.137,723.127,651.448
805,879.484,886.716,850.924,865.751,847.282
836,814.188,807.527,802.104,793.845,750.524
657,793.221,807.776,775.659,817.54,823.813
927,722.243,689.591,738.796,678.875,593.477
891,920.868,921.685,888.06,886.212,850.651
733,853.942,866.4,827.061,859.289,855.726
659,713.445,715.432,715.591,737.438,726.797
625,647.73,644.891,664.706,679.295,668.531
817,669.644,643.92,693.674,652.417,590.234
673,781.55,790.811,768.093,802.38,799.421
534,635.311,642.553,650.118,689.365,701.814
637,556.338,539.634,599.433,580.834,556.333
667,640.743,630.668,663.314,660.4,635.439
727,678.54,665.332,695.234,683.672,646.188
727,724.645,717.462,729.39,730.757,699.612
